ein,organization_name,dba_name,entity_type,total_participants,plan_count,mail_us_address1,mail_us_address2,mail_us_city,mail_us_state,mail_us_zip,phone_number,website_domain,Chief Executive Officer/CEO,Chief Financial Officer/CFO,President,Vice President/VP,Secretary Treasurer,Treasurer,Executive Vice President,Executive Director,Director of Finance,Chief Counsel,Deputy Chief Counsel,President & CEO,email_domain,scrape_status,scrape_date,scrape_attempts,last_scrape_error,data_quality_score,executives_found,linkedin_profile_url,company_website_verified,data_source,last_updated,General Counsel,Fund Administrator,Administrator,Assistant Administrator,Benefits Administrator,Plan Administrator,Trust Administrator,Chief Operating Officer/COO,Chief Technology Officer/CTO,Chief Information Officer/CIO,Chief Human Resources Officer/CHRO,Chief Marketing Officer/CMO,Chief Legal Officer/CLO,Managing Director,Executive Secretary,Assistant Secretary,Assistant Treasurer,Controller,Benefits Manager,HR Director,Operations Director,IT Director,Communications Director,Board Chair,Board Secretary,Trustee Chair,Union President,Union Secretary-Treasurer,Business Manager,local_union_number,parent_union,phone_number_cleaned,website_domain_cleaned,email_domain_cleaned,data_completeness_score
221550500,LOCAL 68 ENGINEERS UNION WELFARE BOARD OF TRUSTEES,,Taft-Hartley Trust,"2,380",1,14 FAIRFIELD PLACE,,W. CALDWELL,NJ,7006.0,9732276426,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,(973) 227-6426,,,84.44
263625263,VEBA COMMITTEE RETIREES OF CTNA HEALTH CARE TRUST,,Taft-Hartley Trust,"2,375",1,60 BOULEVARD OF THE ALLIES,5TH FLOOR,PITTSBURGH,PA,15222.0,4122012242,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(412) 201-2242,,,84.44
344443218,BOARD OF TRUSTEES NORTHWESTERN OHIO PLUMBERS AND PIPEFITTERS,ACTIVE HEALTH AND WELFARE PLAN AND,Taft-Hartley Trust,"2,375",1,7570 CAPLE BLVD STE B,,NORTHWOOD,OH,43619.0,4196621388,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(419) 662-1388,,,84.44
316084152,BOARD OF TRUSTEES OF INTERNATIONAL BROTHERHOOD OF ELEC. WORKERS 683,HEALTH & WELFARE FUND,Taft-Hartley Trust,"2,370",1,6525 CENTURION DRIVE,,LANSING,MI,48917.0,8446830683,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(844) 683-0683,,,84.44
390852117,BOARD OF TRUSTEES OF WISCONSIN PIPE TRADES HEALTH FUND,,Taft-Hartley Trust,"2,365",1,"11270 WEST PARK PLACE, SUITE 950",,MILWAUKEE,WI,53224.0,4145773700,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(414) 577-3700,,,84.44
886002912,LABORERS LOCAL 872 BOARD OF TRUSTEES HEALTH & WELFARE PLAN,,Taft-Hartley Trust,"2,360",1,2345 RED ROCK ST,SUITE 220,LAS VEGAS,NV,89146.0,7022515690,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,,(702) 251-5690,,,84.44
362226396,TRUSTEES OF ROOFERS UNIONS WELFARE TRUST FUND,,Taft-Hartley Trust,"2,358",1,2021 SWIFT DRIVE,,OAK BROOK,IL,60523.0,8478271029,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(847) 827-1029,,,84.44
340308380,IBEW LOCAL UNION 306,,Taft-Hartley Trust,"2,353",1,33 FITCH BOULEVARD,,YOUNGSTOWN,OH,44515.0,3302700453,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,International Brotherhood of Electrical Workers,(330) 270-0453,,,84.44
465215047,DEARBORN SCHOOLS EMPLOYEE HEALTHCARE PROGRAM VOLUNTARY EMPLOYEE,,Taft-Hartley Trust,"2,336",1,15250 MERCANTILE DRIVE,,DEARBORN,MI,48120.0,3135845311,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(313) 584-5311,,,84.44
520575721,"BOARD OF TRUSTEES OF THE STEAMSHIP TRADE ASSOCIATION OF BALTIMORE,",INCORPORATED - INTERNATIONAL LONGSHOREME,Taft-Hartley Trust,"2,331",1,6610 TRIBUTARY STREET,,BALTIMORE,MD,21224.0,4106339311,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(410) 633-9311,,,84.44
42088633,SHEET METAL WORKERS LOCAL UNION NO. 17 INSURANCE FUND,,Taft-Hartley Trust,"2,309",1,1157 ADAMS STREET 1ST FLOOR,,DORCHESTER,MA,2124.0,6174265646,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(617) 426-5646,,,84.44
306001608,"BOARD OF TRUSTEES, SANTA MONICA CITY EMPLOYEES",COALITION BENEFIT TRUST,Taft-Hartley Trust,"2,307",1,1200 WILSHIRE BLVD 5TH FL,,LOS ANGELESE,CA,90017.0,5624635000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(562) 463-5000,,,84.44
470462667,IBEW LOCAL UNION NO. 22/NECA HEALTH & WELFARE FUND,,Taft-Hartley Trust,"2,299",1,"8960 L STREET, SUITE 101",,OMAHA,NE,68127.0,4025923753,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(402) 592-3753,,,84.44
231415471,BOARD OF TRUSTEES OF TEAMSTERS LOCAL 830 WELFARE FUND HEALTH AND WELFA,AND WELFARE FUND,Taft-Hartley Trust,"2,277",1,12298 TOWNSEND ROAD,,PHILADELPHIA,PA,19154.0,2159691012,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,International Brotherhood of Teamsters,(215) 969-1012,,,84.44
362951116,BOARD OF TRUSTEES-IBEW LOCAL 701 WELFARE FUND,,Taft-Hartley Trust,"2,261",1,28600 BELLA VISTA PRKWAY,,WARRENVILLE,IL,60555.0,6303931701,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,International Brotherhood of Electrical Workers,(630) 393-1701,,,84.44
660318135,UNION INDEPENDIENTE EMPLEADOS TELEFONICOS,,Taft-Hartley Trust,"2,250",2,755 CALLE 31 SW,,SAN JUAN,PR,92112.0,7877833059,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(787) 783-3059,,,84.44
936022485,"BOARD OF TRUSTEES, AGC-IUOE LOCAL 701 HEALTH & WELFARE TRUST FUND",,Taft-Hartley Trust,"2,249",1,P.O. BOX 34203,,SEATTLE,WA,98124.0,2064417574,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,International Union of Operating Engineers,(206) 441-7574,,,84.44
466746110,CUCARE WELFARE BENEFIT PLAN TRUST,,Taft-Hartley Trust,"2,246",1,5975 CASTLE CREEK PARKWAY NORTH DR.,SUITE 200,INDIANAPOLIS,IN,46250.0,3175945300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(317) 594-5300,,,84.44
510141783,OPERATING ENGINEERS LOCAL #234 HEALTH AND WELFARE TRUST FUND,,Taft-Hartley Trust,"2,235",1,"4880 HUBBELL AVENUE, SUITE 1",,DES MOINES,IA,50317.0,5152073875,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,(515) 207-3875,,,84.44
940382330,CHILDRENS HOSPITAL & RESEARCH CENTER OAKLAND,,Taft-Hartley Trust,"2,229",1,747 52ND STREET,,OAKLAND,CA,94609.0,5104283622,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(510) 428-3622,,,84.44
20656066,BOARD OF TRUSTEES OF HEARTLAND HEALTHCARE FUND,,Taft-Hartley Trust,"2,217",1,3001 METRO DRIVE,STE 500,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(952) 854-0795,,,84.44
200485783,REPUBLIC STEEL,,Taft-Hartley Trust,"2,208",1,2633 8TH STREET NE,,CANTON,OH,44704.0,4407490695,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(440) 749-0695,,,84.44
60660430,CONNECTICUT PIPE TRADES HEALTH FUND C/O CT PIPE TRADES BENEFIT FUNDS A,,Taft-Hartley Trust,"2,207",1,1155 SILAS DEANE HIGHWAY,,WETHERSFIELD,CT,6109.0,2032697741,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(203) 269-7741,,,84.44
237243412,SAN DIEGO COUNTY TEAMSTERS - EMPLOYERS INSURANCE TRUST,,Taft-Hartley Trust,"2,206",1,3737 CAMINO DEL RIO SOUTH,SUITE 300,SAN DIEGO,CA,92108.0,6195491051,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(619) 549-1051,,,84.44
391932533,PLUMBERS & STEAMFITTERS LOCAL 400,,Taft-Hartley Trust,"2,206",1,P.O. BOX 530,2700 NORTHRIDGE DRIVE,KAUKAUNA,WI,54130.0,9204620400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,(920) 462-0400,,,84.44
930757655,SHEET METAL WORKERS 16 HEALTH TR. BOARD OF TRUSTEES,,Taft-Hartley Trust,"2,202",1,PO BOX 4148,,PORTLAND,OR,97208.0,5032825581,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(503) 282-5581,,,84.44
746104544,BOARD OF TRUSTEES - SOUTHWEST LABORERS' HEALTH AND WELFARE PLAN,,Taft-Hartley Trust,"2,200",1,P.O. BOX 1449,,GOODLETTSVILLE,TN,37070.0,6158590131,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(615) 859-0131,,,84.44
381428364,PAINTERS UNION INSURANCE FUND,,Taft-Hartley Trust,"2,196",1,26877 NORTHWESTERN HWY,STE 100,SOUTHFIELD,MI,48033.0,2483583340,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(248) 358-3340,,,84.44
920019874,ALASKA USA FEDERAL CREDIT UNION,,Taft-Hartley Trust,"2,183",1,P.O. BOX 196310,,ANCHORAGE,AK,99519.0,9077862524,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(907) 786-2524,,,84.44
42157164,PLUMBERS UNION LOCAL 12 WELFARE PLAN HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"2,182",1,1230 MASSACHUSETTS AVENUE,,BOSTON,MA,2125.0,6172885400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,(617) 288-5400,,,84.44
590690965,VYSTAR CREDIT UNION,,Taft-Hartley Trust,"2,180",1,4949 BLANDING BLVD,,JACKSONVILLE,FL,32210.0,9049082527,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(904) 908-2527,,,84.44
50368200,RI LABORERS HEALTH FUND BOARD OF TRUSTEES,,Taft-Hartley Trust,"2,179",1,"200 MIDWAY ROAD, SUITE 177",,CRANSTON,RI,2920.0,4019428690,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(401) 942-8690,,,84.44
351899607,TRUSTEES OF PLUMBERS/STEAMFITTERS LOCAL 440 HEALTH & WELFARE PLAN,,Taft-Hartley Trust,"2,178",1,3440 KOSSUTH STREET,P.O. BOX 5769,LAFAYETTE,IN,47903.0,7654478803,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,,(765) 447-8803,,,84.44
60691728,BRD OF TRUSTEES-TEAMSTERS LOCAL 671 HEALTH SERVICES,INSURANCE PLAN,Taft-Hartley Trust,"2,177",1,18 BRITTON DRIVE,,BLOOMFIELD,CT,60023.0,8602430671,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,International Brotherhood of Teamsters,(860) 243-0671,,,84.44
133378857,BOARD OF TRUSTEES DC 37 NYPL HEALTH & SECURITY PLAN TRUST,,Taft-Hartley Trust,"2,163",1,55 WATER ST,,NEW YORK,NY,10041.0,2128151294,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(212) 815-1294,,,84.44
111630830,SAINT JOHN'S UNIVERSITY,,Taft-Hartley Trust,"2,159",1,8000 UTOPIA PARKWAY,,JAMAICA,NY,11439.0,7189906587,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(718) 990-6587,,,84.44
386440898,NATIONAL EMPLOYEE HEALTH PLAN,,Taft-Hartley Trust,"2,157",1,"255 S. WOODWARD, SUITE 300",,BIRMINGHAM,MI,48009.0,5866934743,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(586) 693-4743,,,84.44
956041105,"BOARD OF TRUSTEES, AIRCONDITIONING AND REFRIGERATION",INDUSTRY HEALTH AND WELFARE TRUST,Taft-Hartley Trust,"2,153",1,3500 W ORANGEWOOD AVE,,ORANGE,CA,92868.0,7149176100,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(714) 917-6100,,,84.44
43288096,KRAFT GROUP LLC,,Taft-Hartley Trust,"2,146",1,ONE PATRIOT PLACE,,FOXBOROUGH,MA,20351.0,5085438200,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Federation of Teachers,(508) 543-8200,,,84.44
236395223,TRUSTEES OF IBEW LOCAL UNION NO. 126 HEALTH AND WELFARE PLAN,WELFARE PLAN,Taft-Hartley Trust,"2,138",1,3455 GERMANTOWN PIKE,,COLLEGEVILLE,PA,19426.0,6104891185,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(610) 489-1185,,,84.44
371542425,BOARD OF TRUSTEES OF THE HEALTH & WELFARE BENEFITS TRUST FOR CERTAIN,,Taft-Hartley Trust,"2,129",1,"60 BLVD OF THE ALLIES, 5TH FLOOR",,PITTSBURGH,PA,15222.0,8669519403,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(866) 951-9403,,,84.44
111967404,BOARD OF TRUSTEES OF LOCAL 298 HEALTH BENEFIT FUND 1,,Taft-Hartley Trust,"2,124",1,LOCAL 298 HEALTH FUND 1,201 WEST VALLEY STREAM BLVD,VALLEY STREAM,NY,11580.0,5168726690,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,,(516) 872-6690,,,84.44
866052414,BOARD OF TRUSTEES IBEW LOCAL NO 640 & ARIZONA CHAPTER NECA H&W,,Taft-Hartley Trust,"2,123",1,2001 W CAMELBACK RD STE B350,,PHOENIX,AZ,85015.0,6022488434,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(602) 248-8434,,,84.44
42163872,BOARD OF TRUSTEES IRON WORKERS,DC OF NE HEALTH AND WELFARE FUND,Taft-Hartley Trust,"2,118",1,161 GRANITE AVENUE,,DORCHESTER,MA,2124.0,6172653757,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(617) 265-3757,,,84.44
226062974,BOARD OF TRUSTEES OF ALLIED WELFARE FUND,,Taft-Hartley Trust,"2,114",1,2556 ARTHUR KILL ROAD,,STATEN ISLAND,NY,10309.0,7189668200,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(718) 966-8200,,,84.44
946074642,BAY AREA ROOFERS HEALTH AND WELFARE TRUST FUND BOARD OF TRUSTEES,,Taft-Hartley Trust,"2,111",1,6800 SANTA TERESA BOULEVARD,SUITE 100,SAN JOSE,CA,95119.0,4082884420,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(408) 288-4420,,,84.44
131564856,BOARD OF TRUSTEES LOCAL 888 HEALTH FUND,,Taft-Hartley Trust,"2,110",1,160 EAST UNION AVENUE,,EAST RUTHERFORD,NJ,7073.0,9146688881,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,,(914) 668-8881,,,84.44
223548930,JOINT BOT USW LOCAL 10-00086 MERCK EMPLOYEES HEALTH AND WELFARE PLAN,,Taft-Hartley Trust,"2,105",1,601 DRESHER RD,SUITE 201,HORSHAM,PA,19044.0,2157730900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,United Steelworkers,(215) 773-0900,,,84.44
237091121,IBEW LOCAL UNION 347 & IOWA CHAPTER OF NECA BOARD OF TRUSTEES,,Taft-Hartley Trust,"2,098",1,2156 WEST 2200 SOUTH,,SALT LAKE CITY,UT,84119.0,8443474239,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,International Brotherhood of Electrical Workers,(844) 347-4239,,,84.44
942778785,LINEAR TECHNOLOGY LLC,,Taft-Hartley Trust,"2,092",1,1630 MCCARTHY BLVD.,,MILPITAS,CA,95035.0,4084321900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Education Association,(408) 432-1900,,,84.44
231353340,MILTON HERSHEY SCHOOL,,Taft-Hartley Trust,"2,091",1,PO BOX 830,,HERSHEY,PA,17033.0,7175202300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(717) 520-2300,,,84.44
570381219,"BOARD OF TRUSTEES, WATERFRONT EMPLOYERS -I.L.A. WELFARE PLAN",,Taft-Hartley Trust,"2,088",1,"899 MORRISON DRIVE, PO BOX 21889",,CHARLESTON,SC,29413.0,8437235561,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(843) 723-5561,,,84.44
207392576,THE DANA NON-UNION RETIREE COMMITTEE,,Taft-Hartley Trust,"2,084",1,"55 W. MONROE ST., SUITE 1200",,CHICAGO,IL,60603.0,3126410060,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(312) 641-0060,,,84.44
274271742,JT.BD.OF TRUST.SO.CALIF. PIPE TRADES PEN & SURVIVING SPOUSE HEALTH FU,,Taft-Hartley Trust,"2,079",1,"501 SHATTO PLACE, 5TH FLOOR",,LOS ANGELES,CA,90020.0,2133856161,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(213) 385-6161,,,84.44
111782177,BD OF TRUSTEES BCTGM LOCAL 53 HEALTH BENEFITS FUND,,Taft-Hartley Trust,"2,079",1,"85 ORIENT WAY, 2ND FLOOR",,RUTHERFORD,NJ,70702.0,2019334365,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,(201) 933-4365,,,84.44
946085740,"BOARD OF TRUSTEES, IBEW LOCAL 595 HEALTH & WELFARE",TRUST,Taft-Hartley Trust,"2,078",1,7180 KOLL CENTER PKWY STE 200,,PLEASANTON,CA,94566.0,9252089999,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,International Brotherhood of Electrical Workers,(925) 208-9999,,,84.44
310561070,"PLUMBERS, PIPE FITTERS AND MECHANICAL EQUIPMENT SERVICE LOCAL",UNION NO 392 HEALTH AND WELFARE PL,Taft-Hartley Trust,"2,077",1,"1228 CENTRAL PARKWAY, ROOM 100",,CINCINNATI,OH,45202.0,5132410444,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(513) 241-0444,,,84.44
362688697,LOCAL 705 INTL BROTHERHOOD OF TEAMSTERS HEALTH & WELFARE FUND - TR,,Taft-Hartley Trust,"2,074",1,1645 W JACKSON BLVD 7TH FLOOR,,CHICAGO,IL,60612.0,3127382811,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705,International Brotherhood of Teamsters,(312) 738-2811,,,84.44
936029224,UNITED METAL TRADES ASSOC. OF OREGON,,Taft-Hartley Trust,"2,072",1,906 NE 19TH AVENUE,,PORTLAND,OR,97232.0,5032358361,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(503) 235-8361,,,84.44
133050863,BOARD OF TRUSTEES METRO-ILA FRINGE BENEFIT FUND,,Taft-Hartley Trust,"2,070",1,301 ROUTE 17N,,RUTHERFORD,NJ,7070.0,2018420202,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(201) 842-0202,,,84.44
237428852,BOARD OF TRUSTEES OF THE UFCW H&W FUND OF NE PA,,Taft-Hartley Trust,"2,070",1,3031B WALTON ROAD,,PLYMOUTH MEETING,PA,19462.0,6109419400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Food and Commercial Workers,(610) 941-9400,,,84.44
416051513,TRUSTEES UFCW UNION LOCAL 1189 AND ST. PAUL FOOD EMPLOYERS HEALTH CARE,,Taft-Hartley Trust,"2,064",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,United Food and Commercial Workers,(952) 854-0795,,,84.44
237032832,CONNECTICUT CARPENTERS HEALTH FUND,,Taft-Hartley Trust,"2,063",1,10 BROADWAY,,HAMDEN,CT,6518.0,2032815511,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(203) 281-5511,,,84.44
362365968,TRUSTEES OF UFCW LOCAL 1546 FOOD HANDLERS WELFARE FUND,,Taft-Hartley Trust,"2,063",1,18861 90TH AVENUE,SUITE A,MOKENA,IL,60448.0,3126491200,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,United Food and Commercial Workers,(312) 649-1200,,,84.44
741185010,RANDOLPH-BROOKS FEDERAL CREDIT UNION,,Taft-Hartley Trust,"2,062",1,ONE IKEA RBFCU PARKWAY,,LIVE OAK,TX,78233.0,2109453772,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(210) 945-3772,,,84.44
226082349,BOARD OF TRUSTEES - NORTHERN NEW JERSEY TEAMSTERS BENEFIT PLAN,,Taft-Hartley Trust,"2,062",1,810 BELMONT AVE,,NORTH HALEDON,NJ,75082.0,9734234565,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(973) 423-4565,,,84.44
616058688,CONSTRUCTION INDUSTRY HEALTH AND WELFARE TRUST,,Taft-Hartley Trust,"2,056",1,"333 WEST VINE STREET, SUITE 500",,LEXINGTON,KY,40507.0,8889997741,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(888) 999-7741,,,84.44
916061910,UNITED EMPLOYEES BENEFIT TRUST,,Taft-Hartley Trust,"2,056",1,220 S 27TH STREET,,TACOMA,WA,98402.0,2534741214,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(253) 474-1214,,,84.44
201260597,BOARD OF TRUSTEES NBA PLAYERS' HEALTH AND WELFARE BENEFIT,,Taft-Hartley Trust,"2,056",1,C/O ALIGHT SOLUTIONS,"1025 BOULDERS PARKWAY, #405",RICHMOND,VA,23225.0,8047186092,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(804) 718-6092,,,84.44
756232408,UFCW LOCAL 1625 AND EMPLOYERS HEALTH & WELFARE,,Taft-Hartley Trust,"2,051",1,2010 NW 150TH ST.,SUITE 100,PEMBROKE PINES,FL,33028.0,8008425899,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,United Food and Commercial Workers,(800) 842-5899,,,84.44
